gender,customer_age,country,city,customer_segment,membership_type,acquisition_channel,payment_method,preferred_device,product_category,subscription_type,annual_income,account_balance,total_spending,average_order_value,number_of_orders,days_since_last_order,website_visits,support_tickets,discount_usage,refund_amount,lifetime_value,churn,days_since_login,days_since_purchase,customer_tenure_days,subscription_duration_days,orders_per_visit,spending_per_order,refund_rate,support_tickets_per_order
Female,25.0,britain,manchester,regular,Premium,referral,debit card,,beauty,monthly,39420.743492110036,924.0,1418.0243718441388,92.89141282608288,15.0,9.0,42.0,1.0,0.0,33.41863425358748,1407.437763172557,0,2.0,10.0,1059.0,120.0,0.35714285714285715,94.53495812294258,0.023567037998173886,0.06666666666666667
Female,30.0,australia,melbourne,regular,Premium,-,paypal,mobile,sports,monthly,11581.0,499.9550498660717,268.49,23.671403580349445,13.0,86.0,16.0,1.0,3.0,54.18,251.89517194099707,0,104.0,87.0,2268.0,30.0,0.8125,20.653076923076924,0.2017952251480502,0.07692307692307693
,66.0,uk,manchester,new,Premium,social media,debitcard,mobile,fashion,,51184.8988526132,-133.0,80.25582967420655,28.184819847487375,3.0,0.0,,5.0,3.0,20.24898361885165,68.72026056554031,0,6.0,1.0,920.0,,,26.751943224735516,0.2523054549563703,1.6666666666666667
Male,41.0,canada,calgary,new,Premium,email campaign,bank transfer,mobile,electronics,,24969.265854476474,600.3451718308198,445.78226735457656,77.18771176568846,7.0,35.0,25.0,3.0,,46.888301160539946,526.418534408763,0,,36.0,432.0,,0.28,63.68318105065379,0.10518206890281001,0.42857142857142855
Male,56.0,canada,vancouver,regular,Premium,organic search,paypal,desktop,toys,,49106.22980155961,-200.0,777.0,122.77434088259753,6.0,199.0,24.0,3.0,5.0,168.56264298995853,684.0121357610043,0,,200.0,1190.0,,0.25,129.5,0.2169403384684151,0.5
Male,62.0,germany,berlin,regular,Premium,paid ads,bank_transfer,tablet,home & garden,,34621.76372708987,911.9833127141876,1200.0,172.62659964650626,6.0,3.0,26.0,1.0,3.0,76.08157350905141,1021.0123117147953,0,2.0,,555.0,,0.23076923076923078,200.0,0.06340131125754284,0.16666666666666666
Female,42.0,united states,new york,regular,Gold,affiliate,credit_card,,books,annual,26200.514695007496,,2199.593444449457,166.8299132213324,14.0,18.0,32.0,4.0,1.0,31.67886607696883,2213.662959431041,0,,-158.0,1533.0,2190.0,0.4375,157.1138174606755,0.014402146067905668,0.2857142857142857
Male,36.0,canada,toronto,regular,Basic,,debitcard,mobile,fashion,,57540.0,600.0,140.466056212097,13.552482589191161,9.0,164.0,42.0,1.0,3.0,45.344200763597094,110.24987145911922,0,,165.0,691.0,,0.21428571428571427,15.607339579121888,0.32281251418584384,0.1111111111111111
Female,34.0,brazil,brasilia,new,Basic,social media,dc,desktop,books,,61000.0,1012.3108517263183,611.0433935792717,69.24339234514305,9.0,36.0,13.0,6.0,,91.66889689529755,611.3541241678821,1,48.0,37.0,2276.0,,0.6923076923076923,67.89371039769685,0.15002027328752257,0.6666666666666666
Male,27.0,australia,melbourne,new,Premium,affiliate,,desktop,books,monthly,40222.0,300.0,600.0,140.74378527400742,5.0,12.0,40.0,1.0,1.0,154.5638216148025,621.8116344308816,0,8.0,13.0,552.0,60.0,0.125,120.0,0.25760636935800413,0.2
,,france,toulouse,regular,Gold,organic search,,mobile,groceries,annual,33445.0,-200.0,1376.9852873018638,229.30291363359777,7.0,114.0,32.0,4.0,2.0,285.5091673807093,1269.150524799167,0,32.0,,422.0,1825.0,0.21875,196.71218390026624,0.20734365865313692,0.5714285714285714
Female,32.0,india,-,regular,Gold,organic search,banktransfer,,sports,monthly,34020.0,57.735532637473916,599.9331563021495,57.19631338408339,9.0,9.0,53.0,3.0,3.0,95.0,555.6088157336401,0,5.0,10.0,616.0,90.0,0.16981132075471697,66.65923958912772,0.158350974607835,0.3333333333333333
,29.0,u.s.a.,houston,regular,Premium,organic search,paypal,mobile,home & garden,annual,26750.580575188484,477.4898356319082,773.7311535140477,112.62427492571318,6.0,33.0,31.0,4.0,2.0,18.507668323547367,716.8138539022796,0,8.0,34.0,805.0,1095.0,0.1935483870967742,128.95519225234128,0.02392002472627767,0.6666666666666666
Male,,mexico,mexico city,regular,,email campaign,credit_card,desktop,electronics,,,700.0,761.0,38.19645404788701,20.0,27.0,34.0,4.0,4.0,123.73193411340134,907.3991539663319,0,33.0,28.0,2252.0,-174.0,0.5882352941176471,38.05,0.16259124062207797,0.2
Female,36.0,france,marseille,at risk,Premium,,credit_card,desktop,fashion,monthly,30500.0,221.23193982065172,32.268565020288385,31.912309397684066,1.0,85.0,7.0,3.0,2.0,98.11191909113766,,0,42.0,,155.0,30.0,0.14285714285714285,32.268565020288385,3.040479768141262,3.0
Female,29.0,australia,sydney,at risk,Basic,affiliate,cc,mobile,books,monthly,27902.70423385018,350.97827308927583,1161.0888434981555,150.33328514279492,7.0,230.0,19.0,3.0,3.0,29.645885916153162,1400.730612131422,1,171.0,231.0,1314.0,30.0,0.3684210526315789,165.8698347854508,0.025532831602132485,0.42857142857142855
Male,,japan,yokohama,regular,Basic,referral,paypal,-,fashion,,49004.23900736534,123.64957733589267,97.08119840497105,5.0,20.0,123.0,29.0,3.0,3.0,17.003567791712957,98.79777539697226,0,152.0,124.0,2254.0,,0.6896551724137931,4.854059920248552,0.17514789754431265,0.15
Male,22.0,germany,munich,regular,Premium,social media,-,mobile,sports,,24407.742495999446,803.9429291404988,123.57046526517486,23.051930980264963,5.0,53.0,25.0,1.0,5.0,71.52433612477853,107.88343660274492,1,67.0,54.0,535.0,,0.2,24.714093053034972,0.5788141686712238,0.2
,59.0,germany,munich,new,Basic,referral,paypal,mobile,groceries,monthly,73825.28674648466,-142.0,1048.1373052501988,55.22531470345092,18.0,136.0,15.0,5.0,4.0,34.376415904159586,,0,86.0,137.0,2261.0,-58.0,1.2,58.22985029167771,0.03279762654374148,0.2777777777777778
Female,27.0,us,chicago,at risk,Basic,social media,gift card,tablet,beauty,quarterly,21740.745514055474,315.8702185902697,49.18514979047829,24.285291876909277,2.0,173.0,10.0,7.0,4.0,310.92788405810796,,1,119.0,174.0,405.0,90.0,0.2,24.592574895239146,6.321580505144669,3.5
Female,40.0,france,,new,Premium,social media,paypal,mobile,,,55015.91945007826,127.0,2048.814059318303,160.89247149844954,14.0,75.0,25.0,2.0,3.0,126.96799485003778,2564.182581272373,0,44.0,76.0,1662.0,,0.56,146.34386137987877,0.06197145820655074,0.14285714285714285
Male,48.0,spain,valencia,at risk,Premium,email campaign,bank_transfer,mobile,sports,,22192.978416672744,261.87502915451927,455.6784401903786,71.76202932299856,6.0,144.0,21.0,1.0,2.0,46.04031056233494,471.0940726876661,0,105.0,145.0,1637.0,,0.2857142857142857,75.94640669839643,0.10103684199563992,0.16666666666666666
Female,50.0,france,paris,regular,Premium,affiliate,dc,,electronics,quarterly,15869.757193853555,650.7570035565404,223.54296323820634,78.2695636476999,3.0,6.0,27.0,,,64.11122897179693,214.24118609059096,0,9.0,7.0,303.0,450.0,0.1111111111111111,74.51432107940211,0.2867960057569797,
Female,56.0,canada,calgary,regular,Gold,paid ads,pay pal,tablet,toys,monthly,,200.0,2169.097996498655,187.88328008111057,11.0,56.0,34.0,3.0,4.0,6.037074247180657,,0,34.0,,962.0,30.0,0.3235294117647059,197.19072695442318,0.002783218765092986,0.2727272727272727
Male,28.0,u.k.,,at risk,Basic,referral,debitcard,mobile,toys,monthly,30875.311533187643,330.57898587595855,160.89987379920356,23.07262166037948,6.0,625.0,6.0,6.0,2.0,73.16614924163267,140.5025736992975,0,13.0,626.0,2249.0,30.0,1.0,26.816645633200594,0.45473092995051706,1.0
,67.0,australia,melbourne,new,Premium,paid ads,debit_card,mobile,home & garden,,46487.0,490.63818666165355,359.20130955662825,68.88947626585544,5.0,87.0,24.0,3.0,4.0,46.2101485141583,401.29851768823397,1,4.0,88.0,836.0,90.0,0.20833333333333334,71.84026191132565,0.12864693776088043,0.6
Male,34.0,mexico,guadalajara,at risk,Basic,paid ads,gift card,mobile,toys,annual,32810.27098267179,103.3039720817958,88.0,26.608373272473692,4.0,103.0,12.0,5.0,4.0,111.02156283493171,51.23915260707759,1,,104.0,345.0,365.0,0.3333333333333333,22.0,1.2616086685787695,1.25
Female,32.0,france,marseille,dormant,Basic,referral,debitcard,desktop,home & garden,,88852.34814688604,556.4172901506693,195.20046963527875,80.24053046543273,3.0,25.0,14.0,4.0,2.0,99.23865927732366,148.5587723471875,1,19.0,26.0,779.0,,0.21428571428571427,65.06682321175958,0.5083935477345193,1.3333333333333333
Male,50.0,germany,berlin,at risk,Basic,social media,giftcard,mobile,toys,annual,21817.322191279294,100.0,216.67354255717103,28.09099217653817,7.0,49.0,15.0,5.0,4.0,92.77697250188699,234.81185180803007,1,39.0,50.0,1730.0,365.0,0.4666666666666667,30.953363222453003,0.42818782305830927,0.7142857142857143
Male,30.0,france,toulouse,vip,Platinum,social media,gift_card,desktop,fashion,,38180.360789862505,-98.99308187159167,,221.60821806247532,18.0,13.0,33.0,2.0,0.0,14.946797859192799,4344.479956832989,0,,14.0,1538.0,,0.5454545454545454,,,0.1111111111111111
Male,51.0,france,lyon,new,Premium,email campaign,,mobile,electronics,quarterly,34281.645649806225,505.67257973162134,471.76,84.36961205761332,5.0,166.0,17.0,7.0,1.0,45.72836371440749,504.1189037535748,1,201.0,167.0,294.0,90.0,0.29411764705882354,94.352,0.09693141367306998,1.4
Female,41.0,germany,hamburg,regular,Basic,email campaign,gift_card,,books,,25055.71781731021,806.9104357754921,294.9908481791468,50.15640165643164,6.0,65.0,28.0,1.0,1.0,93.23881964588736,276.02576837445656,0,27.0,66.0,591.0,,0.21428571428571427,49.16514136319113,0.3160736009995259,0.16666666666666666
Female,43.0,japan,kyoto,regular,Gold,affiliate,gift_card,mobile,,,55133.28522944067,,176.29041096506438,42.85301723560808,4.0,80.0,18.0,4.0,5.0,48.893219838183924,151.1076589734678,0,72.0,-126.0,322.0,,0.2222222222222222,44.072602741266095,0.27734474932883973,1.0
Male,21.0,japan,tokyo,regular,Premium,paid ads,debitcard,tablet,electronics,,94233.43398184722,1000.0,32.22232151873093,5.0,6.0,105.0,29.0,6.0,0.0,,6.8568227369020285,0,43.0,106.0,506.0,,0.20689655172413793,5.370386919788488,,1.0
Male,23.0,mexico,guadalajara,at risk,Basic,affiliate,debit card,desktop,electronics,,57342.269055238095,,344.15584837883677,33.58922463426113,9.0,78.0,12.0,1.0,4.0,127.39164000229714,367.6766628594825,0,3.0,79.0,1691.0,,0.75,38.23953870875964,0.37015683621935175,0.1111111111111111
Male,44.0,canada,montreal,new,Premium,affiliate,bank transfer,desktop,toys,annual,,598.2957086368954,59.669233781903706,,1.0,39.0,34.0,1.0,2.0,24.908884245398625,56.53494355380179,0,43.0,40.0,74.0,2190.0,0.029411764705882353,59.669233781903706,0.41744937326399706,1.0
Female,51.0,italy,naples,regular,Gold,organic search,bank transfer,mobile,books,annual,50458.0,-200.0,2155.85144494621,157.40429513938426,15.0,162.0,14.0,3.0,1.0,76.0436305643546,2258.015210821408,1,66.0,,2356.0,365.0,1.0714285714285714,143.72342966308068,0.035273131060406596,0.2
Female,36.0,canada,calgary,new,Basic,affiliate,gift_card,mobile,groceries,monthly,,264.75367062367076,86.61323465895315,50.42983441939636,2.0,39.0,42.0,1.0,7.0,38.25577231445367,84.3524303852031,1,45.0,40.0,386.0,150.0,0.047619047619047616,43.30661732947657,0.44168506655003675,0.5
Female,38.0,britain,manchester,at risk,Basic,,paypal,mobile,beauty,monthly,112769.37827209986,370.57749003963494,97.86208741686053,15.771987825897803,6.0,97.0,14.0,6.0,4.0,4.179144095449949,112.80202833294946,0,112.0,98.0,797.0,30.0,0.42857142857142855,16.31034790281009,0.04270442421331317,1.0
Female,25.0,france,marseille,vip,Premium,affiliate,paypal,desktop,-,monthly,112382.52713492277,1062.3505611148287,981.2729653563574,,7.0,21.0,,1.0,3.0,,1064.7449189504905,0,28.0,22.0,971.0,,,140.18185219376534,,0.14285714285714285
Male,,united kingdom,manchester,new,Basic,,dc,mobile,home & garden,annual,36717.75420673353,452.619322172297,234.9068667594073,15.984248486384505,16.0,3.0,24.0,2.0,3.0,35.385295866756735,227.11252138960984,0,7.0,4.0,1652.0,,0.6666666666666666,14.681679172462957,0.15063542566849916,0.125
Female,48.0,japan,osaka,regular,Gold,referral,paypal,desktop,electronics,monthly,35332.12552835929,162.0,74.14926024809645,23.138964314698462,3.0,65.0,29.0,4.0,3.0,83.36247660186463,,0,61.0,66.0,,30.0,0.10344827586206896,24.716420082698818,1.1242523030296139,1.3333333333333333
,,britain,london,vip,Gold,social media,banktransfer,desktop,toys,,82528.89391614583,863.152280293829,853.9302118340053,76.726992290817,13.0,153.0,41.0,5.0,1.0,27.300565008001513,987.8690267294741,0,119.0,154.0,1180.0,,0.3170731707317073,65.68693937184656,0.03197048731812342,0.38461538461538464
Male,21.0,canada,vancouver,vip,Platinum,affiliate,credit_card,mobile,groceries,monthly,29258.879177043582,-200.0,408.99072822798325,42.39176911904034,9.0,4.0,33.0,,,50.01398309636234,395.04862772213767,0,4.0,5.0,525.0,120.0,0.2727272727272727,45.4434142475537,0.12228634940712665,
Male,85.0,japan,tokyo,at risk,Basic,social media,gift_card,desktop,fashion,monthly,44553.580721859566,,167.0,27.578160658687306,6.0,77.0,18.0,4.0,2.0,10.26,174.19269125509675,1,,78.0,1101.0,30.0,0.3333333333333333,27.833333333333332,0.06143712574850299,0.6666666666666666
Male,,australia,sydney,at risk,Premium,social media,paypal,desktop,books,annual,129652.61645271668,-147.0,435.93023891100603,45.521817479680095,8.0,44.0,14.0,2.0,,32.122820433024565,401.2529832247355,1,38.0,,2225.0,365.0,0.5714285714285714,54.491279863875754,0.07368798391520243,0.25
,38.0,spain,barcelona,new,Basic,organic search,paypal,desktop,electronics,annual,41855.46579851485,595.0,782.6088918817675,105.16661386903024,7.0,62.0,12.0,4.0,7.0,0.0,953.2653276802484,0,76.0,63.0,1936.0,365.0,0.5833333333333334,111.80127026882393,0.0,0.5714285714285714
Male,23.0,brazil,sao paulo,regular,Gold,paid ads,gift_card,desktop,beauty,quarterly,55473.0,300.0,1088.7288701315204,124.20262630565256,9.0,166.0,20.0,3.0,1.0,4.076138333631743,1303.9906367065523,0,193.0,167.0,1519.0,450.0,0.45,120.96987445905782,0.003743942542039267,0.3333333333333333
Male,31.0,canada,calgary,regular,Premium,paid ads,gift card,mobile,fashion,quarterly,78713.95779484698,194.30135828249914,3882.59101010352,221.9412281758046,18.0,174.0,33.0,3.0,1.0,25.239582287623644,3600.9850656812364,1,57.0,0.0,1805.0,270.0,0.5454545454545454,215.69950056130668,0.0065007059002464155,0.16666666666666666
Male,35.0,mexico,,regular,Premium,affiliate,pay pal,tablet,electronics,quarterly,,-200.0,839.0,57.648693492788034,17.0,42.0,30.0,8.0,2.0,,812.3802990640418,0,46.0,43.0,1722.0,596.0,0.5666666666666667,49.35294117647059,,0.47058823529411764
,53.0,usa,chicago,dormant,Basic,affiliate,credit_card,mobile,toys,annual,54701.831442292605,-200.0,66.9387679746102,10.35447287029435,6.0,53.0,11.0,7.0,4.0,136.0951429138367,6.2288735126027746,0,14.0,54.0,910.0,365.0,0.5454545454545454,11.1564613291017,2.033128888261843,1.1666666666666667
Female,37.0,canada,montreal,regular,Premium,organic search,giftcard,mobile,fashion,monthly,25281.61,852.0,168.61967120710807,32.42102640323686,6.0,5.0,29.0,6.0,2.0,,167.3525495467499,0,6.0,6.0,459.0,30.0,0.20689655172413793,28.10327853451801,,1.0
Male,57.0,united states,new york,vip,Gold,referral,bank_transfer,mobile,home & garden,,22150.876071625138,594.0,1460.6461950505675,59.99660889823305,26.0,12.0,53.0,1.0,1.0,,1693.51642070426,0,3.0,13.0,1929.0,,0.49056603773584906,56.17869980963721,,0.038461538461538464
Male,34.0,france,lyon,regular,Basic,paid ads,paypal,desktop,toys,,71320.94919080821,85.24302667731146,591.6425307809543,49.2591947563027,,130.0,48.0,3.0,,,640.7871590687997,0,96.0,131.0,1580.0,,,,,
Male,48.0,france,lyon,regular,Gold,paid ads,debit card,desktop,beauty,monthly,42794.09,,1828.4514527552974,87.03150603877687,20.0,40.0,29.0,2.0,2.0,50.03567277961658,1694.0575517403768,0,25.0,41.0,2373.0,296.0,0.6896551724137931,91.42257263776487,0.027365054021104975,0.1
Male,55.0,india,bangalore,vip,Platinum,referral,debit_card,mobile,sports,monthly,22268.67214373785,1659.0028628162177,1546.0792039252979,97.06466488212591,16.0,8.0,37.0,1.0,1.0,,1891.3991087317675,0,10.0,9.0,1398.0,120.0,0.43243243243243246,96.62995024533112,,0.0625
Male,27.0,france,marseille,new,Premium,email campaign,debitcard,desktop,fashion,annual,,-200.0,2155.3296288009824,115.23982077201467,17.0,43.0,28.0,3.0,3.0,50.735152442365695,2536.013229053543,0,18.0,44.0,2176.0,730.0,0.6071428571428571,126.7840958118225,0.023539393587137688,0.17647058823529413
Male,,france,toulouse,regular,Gold,email campaign,creditcard,mobile,toys,,57048.53,-190.928394677581,468.54276759077845,36.826921896834136,15.0,24.0,27.0,3.0,2.0,43.37002789781395,489.7292430330774,0,23.0,25.0,2192.0,,0.5555555555555556,31.236184506051895,0.09256364818268412,0.2
Male,,australia,sydney,at risk,Basic,affiliate,pay pal,mobile,books,monthly,22409.20516821926,361.6671289358837,595.0,67.9598144604511,9.0,201.0,22.0,3.0,5.0,,528.1614095544126,0,162.0,202.0,606.0,30.0,0.4090909090909091,66.11111111111111,,0.3333333333333333
Male,33.0,spain,madrid,regular,Platinum,social media,credit card,tablet,sports,,15134.976253133082,309.37,478.5804288317087,81.2493708556167,6.0,81.0,42.0,0.0,1.0,5.329614028214922,544.5635751107209,0,49.0,-95.0,445.0,,0.14285714285714285,79.76340480528478,0.011136297489693346,0.0
Male,40.0,australia,sydney,new,Premium,social media,credit_card,desktop,groceries,,35880.86824368842,134.84853862955848,57.879605544414304,51.39537696473937,1.0,203.0,17.0,2.0,,91.0,6.890925102540933,0,26.0,204.0,81.0,,0.058823529411764705,57.879605544414304,1.5722290976943605,2.0
Male,41.0,japan,osaka,new,Basic,social media,debit card,mobile,fashion,,8689.182816522529,-64.36745513534386,121.28530765777231,24.189174251694027,5.0,64.0,6.0,8.0,5.0,,120.3025765373869,0,3.0,65.0,1562.0,,0.8333333333333334,24.257061531554463,,1.6
Female,39.0,india,delhi,at risk,Basic,referral,debitcard,mobile,home & garden,quarterly,36162.171221799385,207.00478432095406,498.8528705495765,60.38823727452767,8.0,242.0,25.0,6.0,4.0,37.336443297880244,563.7764070185688,1,289.0,243.0,1245.0,267.0,0.32,62.35660881869706,0.07484459948430769,0.75
Male,39.0,canada,montreal,regular,Premium,social media,paypal,mobile,sports,,20500.0,-149.81541102106613,3607.4078274209946,186.57863826632138,17.0,53.0,24.0,,3.0,53.21888502306752,,0,22.0,54.0,2220.0,,0.7083333333333334,212.20046043652908,0.014752666615217368,
Female,37.0,italy,rome,dormant,,email campaign,debit card,desktop,books,monthly,71541.93662492842,277.40152513056574,73.78726309498256,,5.0,152.0,16.0,6.0,2.0,4.13985734833127,72.00746556020525,0,,153.0,1420.0,30.0,0.3125,14.757452618996513,0.05610531106164276,1.2
Male,,india,delhi,-,Premium,organic search,dc,mobile,groceries,annual,30431.606790289603,162.90117817460867,2161.2971263587747,184.4355862931561,10.0,49.0,25.0,2.0,1.0,40.93368032595317,2051.6379140351273,0,12.0,50.0,1977.0,1825.0,0.4,216.12971263587747,0.01893940440984892,0.2
Female,50.0,canada,toronto,regular,Gold,email campaign,paypal,desktop,groceries,annual,24165.66,130.28178095322104,375.68730776255114,11.275628556744469,34.0,151.0,36.0,,1.0,41.22821154201302,446.38001411964217,1,121.0,152.0,1867.0,365.0,0.9444444444444444,11.049626698898564,0.1097407623045675,
Female,32.0,united states of america,new york,regular,Gold,social media,debit_card,mobile,home & garden,monthly,29424.948446787923,638.2696180271088,113.2429869741964,56.50552152388706,2.0,96.0,33.0,6.0,3.0,23.485442262422872,107.60529678509697,1,35.0,97.0,379.0,60.0,0.06060606060606061,56.6214934870982,0.20738981626980818,3.0
Male,31.0,united kingdom,manchester,at risk,Basic,affiliate,,mobile,groceries,,44851.99507235371,,222.06232733425412,37.411021830701436,7.0,130.0,15.0,4.0,1.0,4.553179956908078,213.20954644833796,0,121.0,131.0,1612.0,,0.4666666666666667,31.72318961917916,0.020504063032963312,0.5714285714285714
Female,47.0,brazil,brasilia,regular,Premium,affiliate,credit card,mobile,beauty,monthly,107787.97,628.2860901156175,1845.5601267927934,79.86708133359926,20.0,6.0,37.0,0.0,2.0,0.5814205613368982,2321.379899915048,0,3.0,7.0,973.0,60.0,0.5405405405405406,92.27800633963967,0.00031503745280154506,0.0
,28.0,mexico,mexico city,regular,Basic,paid ads,credit card,desktop,groceries,quarterly,25378.41,108.57965223900587,956.6311977640088,41.389597909633956,27.0,36.0,32.0,1.0,3.0,72.0,1046.1303990988597,0,33.0,37.0,2239.0,537.0,0.84375,35.4307851023707,0.07526411449709135,0.037037037037037035
Male,46.0,australia,brisbane,new,Premium,referral,paypal,mobile,home & garden,,47220.1334938021,1053.8516949943148,1550.2414518467745,156.2329869824978,2422.0,2.0,23.0,3.0,,8.507746050482053,1575.5066391907683,0,2.0,3.0,1326.0,,105.30434782608695,0.6400666605478011,0.005488013522246441,0.0012386457473162675
Male,36.0,australia,melbourne,regular,Basic,paid ads,cc,,groceries,annual,49146.0,897.0,200.0,49.95451426632219,5.0,86.0,21.0,2.0,1.0,0.0,295.0864913315243,0,32.0,87.0,411.0,1095.0,0.23809523809523808,40.0,0.0,0.4
,,united kingdom,leeds,dormant,Premium,organic search,creditcard,mobile,books,,,-200.0,74.11411302530101,31.282718409234917,2.0,119.0,12.0,5.0,4.0,20.105873258572863,81.81935813071809,1,6.0,120.0,844.0,,0.16666666666666666,37.057056512650504,0.2712826537060376,2.5
Female,25.0,australia,perth,new,Basic,paid ads,gift card,mobile,toys,quarterly,29465.09,,164.60070836404125,50.45299100203155,3.0,21.0,10.0,1.0,0.0,18.754553247604413,179.88081925767347,0,24.0,-67.0,168.0,4.0,0.3,54.86690278801375,0.11393968734402811,0.3333333333333333
,43.0,india,bangalore,regular,Premium,social media,gift_card,desktop,books,annual,11566.130518134827,44.29234465613593,1284.3146769388104,92.91760191169713,17.0,22.0,27.0,1.0,3.0,23.49483761518212,1203.91215455059,0,1.0,23.0,1763.0,1825.0,0.6296296296296297,75.5479221728712,0.018293676804490417,0.058823529411764705
Female,,italy,,vip,Gold,email campaign,credit_card,desktop,beauty,annual,55400.0,149.72891302704323,762.5452920225648,37.291759887045686,19.0,23.0,38.0,4.0,2.0,0.6873111630600214,960.9122025796983,0,11.0,24.0,1590.0,365.0,0.5,40.13396273802973,0.0009013381503372823,0.21052631578947367
Female,30.0,japan,yokohama,regular,,social media,giftcard,desktop,,annual,,412.1296283484466,1044.351030784341,80.33447671760085,13.0,208.0,18.0,4.0,4.0,122.63906696722975,1063.8758273894694,0,85.0,,2245.0,365.0,0.7222222222222222,80.33469467571854,0.11743088612180896,0.3076923076923077
Male,57.0,france,marseille,new,Gold,referral,-,tablet,electronics,annual,12274.751085305468,742.7266005872875,1689.1475882701448,72.6072995361699,22.0,10.0,21.0,3.0,1.0,103.66158306114558,1867.677770698379,1,13.0,11.0,2316.0,730.0,1.0476190476190477,76.77943583046113,0.06136916855637544,0.13636363636363635
Male,29.0,australia,sydney,vip,Premium,affiliate,paypal,,fashion,monthly,35872.54683145686,,1421.0,87.97223921282813,15.0,60.0,27.0,,1.0,12.604428585790531,1763.5114043122373,0,12.0,61.0,1266.0,30.0,0.5555555555555556,94.73333333333333,0.008870111601541542,
Female,46.0,mexico,mexico city,at risk,Premium,affiliate,paypal,mobile,books,annual,,139.84549908942688,114.0,25.804307866533037,5.0,145.0,9.0,3.0,6.0,151.65590359603723,56.71433216135459,1,10.0,146.0,2359.0,365.0,0.5555555555555556,22.8,1.330314943824888,0.6
Male,18.0,canada,,at risk,Basic,paid ads,debit_card,desktop,sports,quarterly,30046.079252666023,-200.0,318.7576318485041,49.16422066927736,8.0,95.0,26.0,3.0,6.0,3.267921072430004,324.78425901250404,1,42.0,96.0,2122.0,90.0,0.3076923076923077,39.84470398106301,0.010252055938171696,0.375
Male,25.0,spain,valencia,dormant,Basic,paid ads,gift_card,mobile,toys,quarterly,26013.199742473287,,284.3609818004252,50.77612803882373,5.0,1.0,10.0,1.0,3.0,4.570006683955093,272.47669825989703,0,6.0,,62.0,90.0,0.5,56.872196360085034,0.016071145397727207,0.2
Female,43.0,australia,perth,new,Basic,organic search,giftcard,tablet,toys,,,395.0,348.4298748565413,42.409719897909994,8.0,30.0,17.0,2.0,1.0,21.48495457924267,314.61380510607023,0,39.0,31.0,473.0,365.0,0.47058823529411764,43.55373435706766,0.06166220559614371,0.25
,21.0,japan,tokyo,new,Gold,social media,gift card,,home & garden,quarterly,30289.0,60.0,501.335806895112,91.26139615015072,5.0,19.0,35.0,4.0,1.0,94.24101447326056,545.7085023108307,1,16.0,20.0,153.0,564.0,0.14285714285714285,100.2671613790224,0.18797981946854514,0.8
Male,,australia,sydney,regular,Basic,referral,bank_transfer,desktop,groceries,,43909.37006055763,,1153.1626336449244,96.87855846863782,11.0,86.0,19.0,2.0,0.0,53.9545952270126,1346.2533955684503,0,58.0,87.0,1145.0,,0.5789473684210527,104.83296669499313,0.046788365884240055,0.18181818181818182
Male,33.0,canada,calgary,vip,Platinum,,debitcard,desktop,electronics,quarterly,23117.9660394842,-200.0,1731.0058528301604,90.93692239843728,16.0,4.0,29.0,4.0,2.0,25.457247247372766,1800.5441886262206,0,8.0,,2035.0,270.0,0.5517241379310345,108.18786580188502,0.01470662112768173,0.25
Female,48.0,spain,barcelona,dormant,Basic,affiliate,creditcard,mobile,electronics,,109815.1882101749,-106.91886045979071,335.0,56.1608226328762,7.0,74.0,11.0,5.0,5.0,93.96797909941964,361.8906513716896,0,78.0,75.0,2353.0,,0.6363636363636364,47.857142857142854,0.2805014301475213,0.7142857142857143
Male,38.0,japan,yokohama,new,Premium,referral,gift_card,desktop,beauty,monthly,55756.532705217964,335.0,76.49606133147694,21.962898815345056,3.0,702.0,,2.0,2.0,15.258998136805195,67.36878153086381,0,59.0,703.0,139.0,30.0,,25.498687110492313,0.19947429803848418,0.6666666666666666
Female,43.0,u.s.a.,los angeles,at risk,Basic,referral,giftcard,mobile,books,quarterly,80500.0,886.0,338.0,33.97468142465513,12.0,237.0,27.0,1.0,2.0,24.084841839727474,387.9814899738431,1,,,1591.0,90.0,0.4444444444444444,28.166666666666668,0.07125692851990377,0.08333333333333333
Female,53.0,canada,montreal,regular,Gold,social media,pay pal,desktop,beauty,,41000.0,-41.229470521968295,159.89435534787444,20.96426473808754,9.0,47.0,24.0,4.0,1.0,18.268344578098418,164.67018399907923,0,176.0,48.0,724.0,,0.375,17.76603948309716,0.11425259220910496,0.4444444444444444
Male,30.0,italy,milan,at risk,Basic,paid ads,dc,mobile,books,annual,,315.68082478882246,441.26664152563984,134.89724491730664,3.0,130.0,19.0,5.0,,8.818149075754848,,1,-126.0,131.0,141.0,365.0,0.15789473684210525,147.08888050854662,0.01998372014994582,1.6666666666666667
,39.0,france,marseille,regular,Basic,referral,gift_card,mobile,beauty,,78700.0,398.2723479794255,346.8749098291986,,11.0,69.0,27.0,4.0,3.0,144.63476588496786,284.5910314388294,0,27.0,70.0,1304.0,,0.4074074074074074,31.534082711745327,0.416965199230426,0.36363636363636365
Female,34.0,france,toulouse,at risk,Basic,organic search,paypal,mobile,sports,monthly,55562.74737772116,450.4,306.27147281297414,27.695558282610108,10.0,227.0,25.0,2.0,4.0,110.42973531637045,273.04271036360046,1,77.0,228.0,838.0,30.0,0.4,30.627147281297415,0.36056160994074954,0.2
